SG_IES,DS_CATEGORIA_ADM,SG_UF_CAMPUS,DS_REGIAO_CAMPUS,NO_MUNICIPIO_CAMPUS,NO_CURSO,DS_GRAU,DS_TURNO,QT_VAGAS_CONCORRENCIA,QT_INSCRICAO,CI,IGC,POP,HIERARQUIA_URBANA,COD_HIERARQUIA_URBANA,GRUPO_HIERARQUIA_URBANA,IA,IA_Q5,NU_NOTACORTE,curso_smoothed
FURG,Pública Federal,RS,Sul,Rio Grande,ARTES VISUAIS,Licenciatura,Integral,11,34.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,561.77,655.5429267608254
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA DE ALIMENTOS,Bacharelado,Integral,24,67.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,553.62,616.11698867847
FURG,Pública Federal,RS,Sul,Rio Grande,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Matutino,11,33.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,624.1,636.58464704852
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,24,129.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,667.25,679.5938299263453
FURG,Pública Federal,RS,Sul,Rio Grande,LETRAS - PORTUGUÊS E ESPANHOL,Licenciatura,Matutino,11,22.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,549.21,624.3698373155664
FURG,Pública Federal,RS,Sul,Rio Grande,LETRAS - PORTUGUÊS E ESPANHOL,Licenciatura,Noturno,11,33.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,529.13,624.3698373155664
FURG,Pública Federal,RS,Sul,Rio Grande,DIREITO,Bacharelado,Matutino,26,211.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,725.24,708.4452260678966
FURG,Pública Federal,RS,Sul,Rio Grande,DIREITO,Bacharelado,Noturno,26,316.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,720.98,708.4452260678966
FURG,Pública Federal,RS,Sul,Rio Grande,GEOGRAFIA,Licenciatura,Noturno,14,46.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,527.07,601.163648285659
FURG,Pública Federal,RS,Sul,Rio Grande,HISTÓRIA,Bacharelado,Vespertino,16,44.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,568.71,633.8766325788527
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA CIVIL EMPRESARIAL,Bacharelado,Noturno,24,93.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,595.36,643.6140553443311
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA MECÂNICA EMPRESARIAL,Bacharelado,Noturno,24,82.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,571.47,643.145623971782
FURG,Pública Federal,RS,Sul,Rio Grande,CIÊNCIAS BIOLÓGICAS ,Bacharelado,Integral,19,74.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,626.45,625.3084373191754
FURG,Pública Federal,RS,Sul,Rio Grande,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Integral,19,52.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,560.15,625.3084373191754
FURG,Pública Federal,RS,Sul,Rio Grande,EDUCAÇÃO FÍSICA,Licenciatura,Noturno,14,140.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,638.27,639.3321121504057
FURG,Pública Federal,RS,Sul,Rio Grande,PSICOLOGIA,Bacharelado,Noturno,16,395.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,722.05,689.4558581547744
FURG,Pública Federal,RS,Sul,Rio Grande,PEDAGOGIA,Licenciatura,Matutino,21,62.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,578.99,606.1804784005626
FURG,Pública Federal,RS,Sul,Rio Grande,PEDAGOGIA,Licenciatura,Noturno,21,103.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,563.26,606.1804784005626
FURG,Pública Federal,RS,Sul,Rio Grande,ARQUIVOLOGIA,Bacharelado,Noturno,19,57.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,513.37,633.3396434240136
FURG,Pública Federal,RS,Sul,Rio Grande,ARQUEOLOGIA,Bacharelado,Integral,19,63.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,639.76,642.3353967738342
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA DE AUTOMAÇÃO,Bacharelado,Integral,19,66.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,623.84,644.1724867168799
FURG,Pública Federal,RS,Sul,Rio Grande,SISTEMAS DE INFORMAÇÃO,Bacharelado,Integral,19,80.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,657.56,666.5640524812374
FURG,Pública Federal,RS,Sul,Rio Grande,QUÍMICA,Bacharelado,Integral,24,43.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,537.99,604.450563655826
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA BIOQUÍMICA,Bacharelado,Integral,24,87.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,681.99,645.3126827953114
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA CIVIL COSTEIRA E PORTUÁRIA,Bacharelado,Integral,11,47.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,630.73,644.3075847560958
FURG,Pública Federal,RS,Sul,Rio Grande,ENGENHARIA MECÂNICA NAVAL,Bacharelado,Integral,11,39.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,680.26,645.278761226684
FURG,Pública Federal,RS,Sul,Rio Grande,ARTES VISUAIS,Bacharelado,Integral,11,48.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,646.46,655.5429267608254
FURG,Pública Federal,RS,Sul,São Lourenço do Sul,AGROECOLOGIA,Bacharelado,Integral,9,18.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,513.39,633.7495861171585
FURG,Pública Federal,RS,Sul,São Lourenço do Sul,EDUCAÇÃO DO CAMPO,Licenciatura,Integral,1,1.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,488.06,641.5101337757036
FURG,Pública Federal,RS,Sul,Santa Vitória do Palmar,TURISMO,Bacharelado,Noturno,6,18.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,539.88,621.9331390889515
FURG,Pública Federal,RS,Sul,Santa Vitória do Palmar,COMÉRCIO EXTERIOR,Bacharelado,Noturno,10,33.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,668.25,645.0432710306055
FURG,Pública Federal,RS,Sul,Santa Vitória do Palmar,RELAÇÕES INTERNACIONAIS,Bacharelado,Integral,10,60.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,712.45,669.4071780911233
FURG,Pública Federal,RS,Sul,Santo Antônio da Patrulha,ENGENHARIA AGROINDUSTRIAL INDÚSTRIAS ALIMENTÍCIAS,Bacharelado,Integral,11,23.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,538.32,642.495623971782
FURG,Pública Federal,RS,Sul,Santo Antônio da Patrulha,ENGENHARIA AGROINDUSTRIAL AGROQUÍMICA,Bacharelado,Integral,11,40.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,531.63,642.3644475011938
FURG,Pública Federal,RS,Sul,Santo Antônio da Patrulha,CIÊNCIAS EXATAS,Licenciatura,Noturno,14,14.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,427.18,640.3164082855075
FURG,Pública Federal,RS,Sul,Santo Antônio da Patrulha,ADMINISTRAÇÃO,Bacharelado,Noturno,11,63.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,635.39,645.2301384306802
FURG,Pública Federal,RS,Sul,Santo Antônio da Patrulha,ENGENHARIA DE PRODUÇÃO,Bacharelado,Integral,11,33.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,581.16,657.0309190040646
FURG,Pública Federal,RS,Sul,Rio Grande,MEDICINA,Bacharelado,Integral,35,3085.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,799.03,747.3508917752739
FURG,Pública Federal,RS,Sul,Rio Grande,ENFERMAGEM,Bacharelado,Integral,14,235.0,5,4,191900.0,Centro Sub-Regional A,3A,3,41070.406937129,83575.2333333334,696.37,686.4201121504061
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,PEDAGOGIA,Licenciatura,Matutino,25,333.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,732.8,606.1804784005626
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,PEDAGOGIA,Licenciatura,Vespertino,25,227.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,719.57,606.1804784005626
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,PSICOLOGIA,Bacharelado,Integral,45,2518.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,770.67,689.4558581547744
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,SERVIÇO SOCIAL,Bacharelado,Matutino,22,273.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,706.49,632.4111425455936
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,SERVIÇO SOCIAL,Bacharelado,Noturno,22,240.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,688.6,632.4111425455936
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS CONTÁBEIS,Bacharelado,Integral,45,535.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,722.43,645.2136391619567
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ADMINISTRAÇÃO,Bacharelado,Integral,40,1166.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,749.26,645.2301384306802
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS ECONÔMICAS,Bacharelado,Noturno,20,255.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,788.35,662.5125856707309
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS ECONÔMICAS,Bacharelado,Integral,40,439.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,801.36,662.5125856707309
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Bacharelado,Integral,15,857.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,749.94,652.7914003638851
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ARTES CÊNICAS - DIREÇÃO TEATRAL,Bacharelado,Integral,7,131.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,737.68,646.4046435796251
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,JORNALISMO,Bacharelado,Vespertino,20,826.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,755.2,662.9502884146331
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,COMUNICAÇÃO SOCIAL - PRODUÇÃO EDITORIAL,Bacharelado,Integral,11,168.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,739.94,646.8576312030939
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,COMUNICAÇÃO SOCIAL  - RADIALISMO,Bacharelado,Integral,13,127.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,733.87,646.0601312030939
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,Bacharelado,Matutino,20,119.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,669.46,645.0669965208016
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,RELAÇÕES INTERNACIONAIS,Bacharelado,Noturno,30,771.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,760.5,669.4071780911233
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,DIREITO,Bacharelado,Noturno,37,930.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,775.12,708.4452260678966
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,FILOSOFIA,Licenciatura,Integral,10,69.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,689.18,619.3629036427662
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS SOCIAIS,Licenciatura,Noturno,30,204.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,685.71,628.3219411685319
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,HISTÓRIA,Bacharelado,Noturno,7,75.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,722.33,633.8766325788527
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,HISTÓRIA,Bacharelado,Integral,5,76.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,741.74,633.8766325788527
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,HISTÓRIA,Licenciatura,Noturno,17,143.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,717.34,633.8766325788527
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,HISTÓRIA,Licenciatura,Integral,20,170.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,737.07,633.8766325788527
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,FILOSOFIA,Bacharelado,Integral,10,70.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,713.81,619.3629036427662
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS SOCIAIS,Bacharelado,Integral,30,203.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,719.22,628.3219411685319
UFRJ,Pública Federal,RJ,Sudeste,Duque de Caxias,NANOTECNOLOGIA,Bacharelado,Integral,10,61.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,727.38,647.85897735694
UFRJ,Pública Federal,RJ,Sudeste,Duque de Caxias,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,Bacharelado,Integral,25,193.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,685.08,645.3732710306056
UFRJ,Pública Federal,RJ,Sudeste,Macaé,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Integral,10,56.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,704.66,625.3084373191754
UFRJ,Pública Federal,RJ,Sudeste,Macaé,FARMÁCIA,Bacharelado,Integral,25,196.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,714.49,673.8188041025329
UFRJ,Pública Federal,RJ,Sudeste,Macaé,QUÍMICA,Licenciatura,Integral,12,59.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,662.73,604.450563655826
UFRJ,Pública Federal,RJ,Sudeste,Macaé,ENFERMAGEM,Bacharelado,Integral,20,333.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,752.44,686.4201121504061
UFRJ,Pública Federal,RJ,Sudeste,Macaé,MEDICINA,Bacharelado,Integral,15,1539.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,813.57,747.3508917752739
UFRJ,Pública Federal,RJ,Sudeste,Macaé,NUTRIÇÃO,Bacharelado,Integral,20,332.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,749.23,673.6080649767703
UFRJ,Pública Federal,RJ,Sudeste,Macaé,CIÊNCIAS BIOLÓGICAS ,Bacharelado,Integral,10,113.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,736.54,625.3084373191754
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,Bacharelado,Integral,15,69.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,694.9,644.8567289743015
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E ESPANHOL,Bacharelado,Integral,6,44.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,683.48,624.3698373155664
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E FRANCÊS,Bacharelado,Integral,6,45.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,687.52,638.1907552025949
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E GREGO,Bacharelado,Integral,2,11.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,665.08,645.5135927415554
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E ITALIANO,Bacharelado,Integral,4,33.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,681.63,645.7105060860544
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E INGLÊS,Bacharelado,Integral,12,147.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,712.82,636.58464704852
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E LATIM,Bacharelado,Integral,5,30.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,660.5,645.4534004338632
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LETRAS - PORTUGUÊS E JAPONÊS,Bacharelado,Integral,3,39.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,712.89,647.4339023124695
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,Bacharelado,Integral,21,246.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,756.84,646.7803298541348
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,Bacharelado,Integral,15,100.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,698.31,645.6326827953113
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,Bacharelado,Integral,25,234.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,728.13,646.2173886776643
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,HISTÓRIA DA ARTE,Bacharelado,Integral,17,146.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,701.99,647.8588079728468
UFRJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,TERAPIA OCUPACIONAL,Bacharelado,Integral,15,198.0,5,5,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,709.6,651.7125276145588
